civil_war,aid_change,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,neg_shock
0,-0.012615896761417389,2.5,0,0,0,0,28.100000381469727,0,0,0,1,0,7.919232368469238,15.03943920135498,0.05154808983206749,1,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,1995,TRUE
0,0.0022262483835220337,2.5,0,0,0,1,28.100000381469727,0,1,0,0,0,7.886054992675781,15.043608665466309,0.060285720974206924,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,1996,FALSE
0,7.862262427806854e-4,4,2,11,0,9,28.100000381469727,0,0,1,0,0,7.784756183624268,15.047499656677246,0.038777079433202744,1,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,1997,FALSE
0,-0.004040028899908066,2.5,1,2,0,1,28.100000381469727,1,0,1,0,0,7.889620304107666,15.051339149475098,0.02117709256708622,1,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,1998,FALSE
0,0.021004430949687958,3,0,0,0,0,28.100000381469727,1,0,1,0,0,8.088746070861816,15.056053161621094,0.03121946193277836,1,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,1999,FALSE
0,0.020440202206373215,2.5,0,0,0,0,20.700000762939453,0,0,1,0,0,8.24191665649414,15.060770988464355,0.05393919721245766,1,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2000,FALSE
0,-0.03722398355603218,2.5,0,0,0,0,20.700000762939453,0,0,1,0,0,8.308351516723633,15.065498352050781,0.04359258711338043,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2001,TRUE
0,-0.00611465610563755,3,0,0,0,0,20.700000762939453,0,0,1,0,0,8.327136039733887,15.070701599121094,0.04435969516634941,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2002,FALSE
0,0.007592150941491127,2,0,0,0,0,20.700000762939453,0,0,1,0,0,8.333013534545898,15.07585620880127,0.05626332387328148,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2003,FALSE
0,0.0023796316236257553,2.5,0,0,0,0,20.700000762939453,0,0,1,0,0,8.411221504211426,15.081663131713867,0.07242065668106079,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2004,FALSE
0,-0.0011721327900886536,2.5,0,0,0,0,15.100000381469727,0.412915999359309,0,1,0,0,9.15746206917746,14.37970650434784,0.11589843779802322,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2005,FALSE
0,-0.001858169826121883,1.719129245530929,0,0,0,0,14.649999618530273,0.4134152420443964,0,1,0,0,9.059991955152244,14.116071553501543,3.2417115975772286,0,0.08787800371646881,0.46000000834465027,0,2.2705233097076416,0,2006,FALSE
0,0.01131953950971365,2.114942179874989,0,0,0,0,118,2,0,0,0,0,8.303953170776367,16.596826553344727,12.043392181396484,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1975,FALSE
0,-0.009822014719247818,1.6653120194787845,0,0,0,0,118,2,0,0,0,0,8.3851165771484375,16.626996994018555,14.286906242370605,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1976,TRUE
0,-2.7268053963780403e-4,1.9319493661491631,0,0,0,0,118,2,0,0,0,0,8.375186920166016,16.657672882080078,16.59649085998535,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1977,FALSE
0,5.630175583064556e-4,1.791003220676457,0,0,0,0,118,2,0,0,0,0,8.416032791137695,16.689254760742187,18.0074462890625,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1978,FALSE
0,-0.0010596727952361107,2.050245716721833,0,0,0,0,118,2,0,0,0,0,8.581493377685547,16.720542907714844,33.20719909667969,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1979,FALSE
0,-8.067823946475983e-4,1.5,0,0,0,0,94,1,0,0,0,0,8.536110877990723,16.752639770507813,32.95360565185547,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1980,FALSE
0,8.853385224938393e-4,1.5,0,2,0,3,94,1,0,0,0,0,8.507536888122559,16.785079956054687,30.96766471862793,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1981,FALSE
0,-0.004241203889250755,1.5,0,0,0,0,94,1,0,0,0,0,8.556471824645996,16.817846298217773,31.18117332458496,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1982,FALSE
0,0.0021543658804148436,1.5,0,0,0,0,94,1,0,0,0,0,8.578011512756348,16.850624084472656,27.62358283996582,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1983,FALSE
0,0.0015523508191108704,2,0,0,0,0,94,1,0,0,0,0,8.611360549926758,16.88300132751465,26.442935943603516,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1984,FALSE
0,-0.0012934026308357716,2,0,0,0,0,73,1,0,0,0,0,8.611001968383789,16.91480255126953,23.880830764770508,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1985,FALSE
0,4.289019852876663e-4,2,0,0,0,0,73,1,0,0,0,0,8.658865928649902,16.944189071655273,17.369306564331055,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1986,FALSE
0,-0.0031523113138973713,2,0,0,0,0,73,1,0,0,0,0,8.688528060913086,16.971860885620117,15.062493324279785,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1987,FALSE
0,0.0059870025143027306,3.5,0,2,0,1,73,1,0,0,0,0,8.627060890197754,16.997806549072266,12.714418411254883,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1988,FALSE
0,0.0013437489978969097,2,0,0,0,1,73,1,1,0,0,0,8.628745079040527,17.023212432861328,13.665257453918457,0,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1989,FALSE
0,0.007902238517999649,2,0,0,0,0,54,2,1,0,0,0,8.62657642364502,17.047945022583008,11.364835739135742,1,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1990,FALSE
1,-0.010872604325413704,3,0,2,2,3,54,2,1,0,0,0,8.620814323425293,17.071983337402344,10.804990768432617,1,0.4352734088897705,0.01979999989271164,1,2.815408706665039,0,1991,TRUE
0,0,1.5811877339752713,0.03030159407834222,0.05445249832424746,0.053425731132054934,0.178858832091428,24.903920736105555,0.42307454685875373,0.08600614127388069,0.1433166761768322,0.07017195571363963,0.4350702357904336,9.568364143371582,10.9681978225708,3.62041249684927,0.05415685555074229,0.2531731447488719,0.3539135144876786,1,1.5817567482676371,0.20707321254114025,1975,FALSE
0,0,1.501297800854335,0.02239726722558283,0.051478583268539206,0.04378207632324278,0.17113499507119637,24.17341560751851,0.3689165393794863,0.08510625035908018,0.12762451719646256,0.06547634410812829,0.47229007091167785,9.562052726745605,10.9681978225708,3.4447051192034825,0.06007163357436285,0.25340549474184676,0.3620073690847962,1,1.6490690953171563,0.21026436254201,1976,FALSE
0,0,1.5046622068905688,0.027973297493560104,0.0683365553103072,0.046367660310896716,0.18405206256852946,23.560407240773984,0.35720247625824014,0.07371071536878679,0.12554603756130145,0.05430952180399497,0.5045588892372991,9.591034889221191,10.9681978225708,3.276630474514105,0.052821754661481486,0.22857845132336346,0.3538755077905482,1,1.6081154677115352,0.24443571795948474,1977,FALSE
0,0,1.522931304846872,0,0,0,0,25.35243464665406,0.401418327749605,0.08617865009166285,0.1316553009851705,0.05702765260997866,0.46492320388460806,9.613001823425293,10.950806617736816,3.263081505755952,0.05232737877990681,0.2480841078368514,0.35248862768967204,1,1.772471910715695,0.21327773892713317,1978,FALSE
0,0,1.4416479759216143,0,0,0,0,25.618753184809286,0.3843508134787842,0.08682137261986049,0.11999622059300571,0.06917588694469301,0.47745889454955,9.651236534118652,10.950806617736816,3.122273309033437,0.05615456076455002,0.2614956259155488,0.3763181835352796,1,1.7048743043257812,0.22592306401472464,1979,FALSE
0,0,1.4682502842227871,0,0,0,0,24.2858435890171,0.35486564851772767,0.07812323842052406,0.11658728386477181,0.06281980017375298,0.5011889502800555,9.704792976379395,10.9681978225708,3.180577559047626,0.0485642146769957,0.2497052622977205,0.36808199312817025,1,1.7201220287531083,0.23368796532600547,1980,FALSE
0,0,1.444967616941822,0,0,0,0,24.301680257951666,0.3630999043940417,0.07715736053458028,0.1131618911837618,0.05802226850982033,0.5227019070612996,9.709174156188965,10.9681978225708,2.86693043505453,0.04737907258593557,0.24623167816012978,0.36537357780049445,1,1.7491734420668927,0.22906465965147216,1981,FALSE
0,0,1.4516984471869663,0,0,0,0,24.13151555434067,0.36444124429777225,0.07134891962619798,0.10491178387488904,0.053168590144120724,0.541034430730253,9.688498497009277,10.9681978225708,3.5427432256017166,0.044045336896584325,0.24405548466271906,0.3654811176118357,1,1.7757463103691613,0.24732643142553198,1982,FALSE
0,0,1.4780412467959283,0,0,0,0,26.41626303946336,0.3822518131490128,0.09039947593931377,0.12966785213127788,0.06984355688206714,0.461814413680437,9.690913200378418,10.9681978225708,2.958193399473804,0.05580711749825442,0.27490309880289737,0.36906905946901347,1,1.6777495844714754,0.2159427391679157,1983,FALSE
0,0,1.5124287843102249,0,0,0,0,25.574814390348852,0.42868829451909696,0.08570826909802783,0.12494328903268975,0.060877618634478964,0.46816966150879447,9.716374397277832,10.985292434692383,3.3172266108447777,0.051254348334870296,0.2534969075820486,0.35211299091345666,1,1.7109617990475208,0.20991786787529845,1984,FALSE
0,0,1.4909095148161462,0,0,0,0,24.470624904633162,0.3586381160008308,0.07318508899505186,0.11906038769573983,0.057754058599987695,0.48744560146937005,9.738730430603027,10.985292434692383,3.291021272949556,0.04247945515920588,0.23823512917785114,0.35863438796670355,1,1.7230110329890271,0.22904799007857357,1985,FALSE
0,0,1.4917328886204075,0,0,0,0,25.33739101982594,0.387065357822741,0.08785666940134479,0.13153136961050596,0.06466701986041452,0.46385427611960944,9.752315521240234,11.002099990844727,2.986750449777513,0.05343508061285255,0.2574412719254419,0.36444224570240075,1,1.7070482927905823,0.19804211129549915,1986,FALSE
0,0,1.48509471730745,0,0,0,0,25.327153553576863,0.3609592669136131,0.08521120982520312,0.13539468032414917,0.059780172938460774,0.46287308571349417,9.75788402557373,11.01862907409668,3.3027403554129147,0.05442460433534498,0.2529601056197678,0.36478479623296045,1,1.6551303570296862,0.215916121049719,1987,FALSE
0,0,1.4844781636528381,0,0,0,0,24.173117266164375,0.36363940481091633,0.07518659060141532,0.12079873822992851,0.057175616984159454,0.5140775838291447,9.779001235961914,11.01862907409668,3.450853521776954,0.04588683482528375,0.24092249998869975,0.36268440792610496,1,1.7560138443688222,0.24132235802745158,1988,FALSE
0,0,1.5521599342986678,0,0,0,0,25.072754894871082,0.36886515647181123,0.0893218836910359,0.12834144989697202,0.0629471842875524,0.4482034134064106,9.810988426208496,11.034889221191406,2.9016050366243773,0.050522853053939706,0.24648300099321035,0.35829509002600973,1,1.5725219133740662,0.20280998461095606,1989,FALSE
0,0,1.4889217793229599,0,0,0,0,5.199999809265137,0.36152701747377486,0.08936847814563281,0.12312239191018946,0.06393686611199895,0.4817957977202538,9.839482307434082,11.034889221191406,2.8718051985911983,0.05224753392229477,0.25483388930688794,0.3618736934036136,1,1.7522210451701796,0.2079896497834174,1990,FALSE
0,0,1.5200014644190416,0,0,0,0,5.199999809265137,0.40889662335758103,0.09170253697371633,0.13498928420896775,0.07276863386801487,0.42755655907219164,9.820159912109375,11.05088996887207,3.3556955376983284,0.051358574982158726,0.26977023253838467,0.3670048792055635,1,1.578933777312662,0.18708345326433282,1991,FALSE
0,0,1.493064144364409,0,0,0,0,5.199999809265137,0.4391455816360555,0.09018571606466334,0.13319190979325807,0.06471677572261807,0.46010942945617683,9.8101654052734375,11.05088996887207,2.7597591068863148,0.056090584115345524,0.24494527475178968,0.3518552965972315,0,1.7438253896717681,0.20119310950491406,1992,FALSE
0,0,1.4771970312433533,0,0,0,0,5.199999809265137,0.39051649195406796,0.08410706166591864,0.1332607526497725,0.06749009375101711,0.490387253365225,9.80322551727295,11.05088996887207,3.040225332817772,0.04974260542126479,0.26218277328639505,0.3670325821983341,0,1.7120075404107307,0.2088230279045634,1993,FALSE
0,0,1.4776032288742533,0,0,0,0,5.199999809265137,0.37840764338689215,0.08541512208270238,0.12524217811252908,0.06133579151770866,0.5027442492756076,9.813617706298828,11.05088996887207,3.406587647842158,0.043087629794460784,0.24369960860881987,0.3614613604546928,0,1.6333819085683994,0.244393206064535,1994,FALSE
0,0,1.462346836809827,0,0,0,0,24.06398840928354,0.3753534380280503,0.08061740851452305,0.12936137181066973,0.05644584845771544,0.49998896168824813,9.814656257629395,11.066637992858887,3.0851051851633557,0.050612763252472215,0.2545072254987632,0.36392407865420245,0,1.6882209542005377,0.22349262762558253,1995,FALSE
0,0,1.4877269342729094,0,0,0,0,24.476221212679324,0.39177369273590673,0.09234650167652352,0.13711919617544965,0.06435002177280022,0.4827091309449788,9.812522888183594,11.066637992858887,2.8460705613511026,0.05184420665514465,0.2593789363353822,0.3637016026622135,0,1.8060108239012072,0.21572340138829424,1996,FALSE
0,0,1.473196867621352,0,0,0,0,23.71487425075728,0.371546084950648,0.08159872591722969,0.1366696515179306,0.0678236352441395,0.49048811032058,9.823577880859375,11.066637992858887,3.218731028732154,0.049177337861942415,0.2493025623973358,0.36168341751015054,0,1.780903248391628,0.22409904452105905,1997,FALSE
0,0,1.4275676790591647,0,0,0,0,25.035154595184377,0.35462237049822415,0.09226927550534993,0.12424530318713611,0.0621766810643192,0.5034137438002522,9.851614952087402,11.08214282989502,2.7066217007595905,0.0462940579765232,0.25768683639788786,0.36933201968228985,0,1.6930969596282932,0.23640784087126016,1998,FALSE
0,0,1.494046405133923,0,0,0,0,23.920104900513206,0.3707412166823063,0.0810707727260489,0.12039811797217993,0.059024098290174125,0.4975737821598058,9.855976104736328,11.08214282989502,3.1086321017081047,0.04764210010025432,0.2373276379500524,0.3594918063330641,0,1.6902990290619162,0.23510503761702714,1999,FALSE
0,0,1.5227277009472486,0,0,0,0,3.4000000953674316,0.4542039645765669,0.09505377530885639,0.11914407511880053,0.06982018836088148,0.45406251647780643,9.886188507080078,11.08214282989502,3.1490736126826646,0.04241731890737477,0.25198090090656244,0.3569592071360526,0,1.753396480357992,0.18156682571725236,2000,FALSE
0,0,1.482365214722625,0,0,0,0,3.4000000953674316,0.37344769032977626,0.09301260890525734,0.12910845779196933,0.05827856776086109,0.4770706611910245,9.892780303955078,11.08214282989502,3.3913809220228024,0.05282855795166906,0.256543880746484,0.366983712066377,0,1.6629325910032058,0.21449621845294137,2001,FALSE
0,0,1.4710430766048617,0,0,0,0,3.4000000953674316,0.3508381240327531,0.0708967325853958,0.13712222955819175,0.053449571214809234,0.5255355701367941,9.891668319702148,11.097410202026367,2.529842991246389,0.05033435205039665,0.2374460037353337,0.3641235547128656,0,1.6800084299962013,0.22730356131990764,2002,FALSE
0,0,1.534266301086903,0,0,0,0,3.4000000953674316,0.37720316288699035,0.08432237719264986,0.13756591965636228,0.059512628459578665,0.48945580520316206,9.884814262390137,11.097410202026367,2.8812465961221214,0.045118882412201564,0.22530428501099958,0.3511725125430119,0,1.7515209831028111,0.22257474913074582,2003,FALSE
0,0,1.5126639435570115,0,0,0,0,3.4000000953674316,0.3481170148201498,0.08276053769743358,0.13208086292415266,0.06037343285829798,0.499144711941377,9.901485443115234,11.097410202026367,3.1568809496228933,0.04812052671934362,0.2491766612860153,0.3608301548579665,0,1.7209349800473184,0.2296456375675931,2004,FALSE
1,8.256028920334633e-4,1.5678623337125006,0,0,0,0,36.124055560956215,0,0,0,0,0,6.955201625823975,15.58692455291748,1.3862863779067993,0,0.783281683921814,0.6122000217437744,1,2.370243787765503,1,1975,FALSE
0,0.00679825060069561,4,0,0,0,0,125.9336166381836,2,1,0,0,0,7.588313579559326,16.13124656677246,4.173603534698486,0,0.783281683921814,0.6122000217437744,0,2.370243787765503,1,2003,FALSE
1,0.009200237691402435,4,0,0,0,0,125.9336166381836,1,1,0,0,0,7.588313579559326,16.13124656677246,7.4419331550598145,0,0.783281683921814,0.6122000217437744,0,2.370243787765503,1,2004,FALSE
0,0.02084338665008545,3.5,0,0,0,0,115.69999694824219,1.3287794794693546,1,0,0,0,7.366871562159508,16.64185092422061,15.23098087310791,0,0.783281683921814,0.6122000217437744,0,2.370243787765503,1,2005,FALSE
0,-0.002063295617922836,1.6920275516600347,0,0,0,0,115.69999694824219,0.7298423053935384,1,0,0,0,8.362780434253196,14.062345223546865,1.6857768195493659,0,0.783281683921814,0.6122000217437744,0,2.370243787765503,1,2006,FALSE
1,0.0030008597183927275,1.1630680262221929,0.023970500362810697,0.05326070964456387,0.041325023112615995,0.14337997995261972,24.18113475433691,0.3237362743601473,0.04268550747026743,0.10541429354933808,0.05161067581382638,0.700149389542847,9.081381283589018,12.87230548557114,2.643363930414883,0.055997449057126086,0.27968713354699154,0.39591461896572616,0,1.6345563156815501,0.30699585944518076,2007,FALSE
0,-0.001107015426669269,1.4856129863561438,0,0,0,0,25.647098892517402,0.37755368696749986,0.08545354311386304,0.11552290292233573,0.06432197604629533,0.49000799146278196,8.580204010009766,11.13107967376709,2.918980110657119,0.046226811956763154,0.24991026354849694,0.36711706089884166,1,1.7266768767592442,0.2233377407115767,1981,FALSE
0,-0.0027247080639674058,1.4826109317528349,0,0,0,0,26.748131843148176,0.36964802456236934,0.09631236945292616,0.1414179430370742,0.06222892620026581,0.4499489766606371,8.640470504760742,11.127409934997559,2.5185315853027954,0.05397040606093423,0.2651952175763715,0.3637774648447816,1,1.7374435896359697,0.1971309388249433,1982,FALSE
0,5.006697028875351e-4,1.4895804812989564,0,0,0,0,24.969781464122363,0.36811644660370174,0.08628694674650797,0.12092536823186935,0.058993485593691816,0.4944647961414013,8.857336044311523,11.088736534118652,3.0575478715829343,0.05004067813822119,0.257704265878821,0.3716582387453651,1,1.7227582729380306,0.23347489395847984,1983,FALSE
0,0.06540949642658234,1.5290074702041763,0,0,0,0,25.221521326157188,0.38150515355165665,0.08724608149347626,0.12355494362114516,0.061337556712696945,0.47920723919568675,8.871813774108887,11.068355560302734,2.823002517473426,0.05269140858013208,0.23367870848471586,0.3458018715203512,1,1.7339681625780283,0.20606655760259202,1984,FALSE
0,-0.07213261723518372,1.4924690025080203,0,0,0,0,26.228714312444094,0.39374511111217825,0.0867226470158067,0.13288164341135292,0.06007727652311958,0.45774644078186716,8.918912887573242,11.064291954040527,3.1479658005436097,0.054318821522146926,0.2556289686035701,0.35676519759550834,1,1.7636084125222675,0.2010682171237249,1985,TRUE
0,0.010358370840549469,1.4940417000639405,0,0,0,0,24.888800547032474,0.37844893570460986,0.08280752494296709,0.12194523965216608,0.05183229603187059,0.49442252244863577,8.972204208374023,11.061469078063965,3.500210529669286,0.049535284383672384,0.2469595034862873,0.3600707100752164,1,1.6950850039936853,0.22778633814230173,1986,FALSE
0,-0.012029838748276234,1.5009499816147889,0,0,0,0,24.868930806647544,0.39416854078127156,0.08634186632606708,0.12016532120129449,0.06884001039531372,0.47393110215283196,8.976899147033691,11.058952331542969,3.3145364410657354,0.04744975483286043,0.2582939247686866,0.3678772471001359,1,1.77413154928102,0.22942605940833216,1987,TRUE
0,5.054979119449854e-4,1.4720789466867146,0,0,0,0,25.31896846785195,0.3696940977001636,0.0850405237198362,0.12125434827892224,0.052742862171853824,0.5001447636741034,9.18228530883789,11.056272506713867,3.0093845273749236,0.05220485965103455,0.2526064059122581,0.3677140373621191,1,1.6589249590339772,0.22242219663659799,1988,FALSE
0,0.006831500679254532,1.4945228469260352,0,0,0,0,24.699609004581852,0.36346165283057774,0.07950213329630008,0.11770831608208387,0.06078024068465378,0.4998295308537169,9.212334632873535,11.0527925491333,3.2236292321147353,0.04698789584765314,0.24767603199289281,0.36614983695569286,1,1.643705724098264,0.2288057573289066,1989,FALSE
0,1.1008046567440033e-4,1.4811074845100818,0,0,0,0,25.451876709184933,0.38634124290007926,0.0836813793876279,0.11989139284699386,0.05750515980273606,0.5072926263472254,9.286507606506348,11.046435356140137,3.1046063581310057,0.04723198688587726,0.25557318401713247,0.3676339957650892,1,1.7627655749240214,0.2317990345185785,1990,FALSE
0,-0.0025909115665386255,1.4980672688768646,0,0,0,1,24.804811681677467,0.379275599476237,0.08924910328786244,0.11145928182980334,0.06287509170943134,0.5006027941872331,9.280495643615723,11.041481018066406,3.013056523118544,0.05902258065745999,0.24359260935766489,0.3615020912754334,1,1.6609140116059178,0.24481426842140686,1991,FALSE
0,0.01263558492064476,1.5174487955278904,0,0,1,2,26.262729489646368,0.3635319547554009,0.09445152423890764,0.13474397073169883,0.09327256616915615,0.44967731811811934,9.319518089294434,11.042121887207031,3.3037304205508273,0.06329859888899289,0.28502663741378725,0.3792738662165799,0,1.6172572996782661,0.19244186182515474,1992,FALSE
0,-0.011402232572436333,1.4903232921286262,0,0,0,1,24.26094331520162,0.35084269062157536,0.09208487080488506,0.12294725638228143,0.07724516253737279,0.4812097893833442,9.39171314239502,11.046435356140137,3.0248601205097656,0.048051325423454916,0.2633213197922233,0.3739758119448139,0,1.6427090998491365,0.2023473232732373,1993,TRUE
0,0.010278388857841492,1.4972845393106076,0,0,0,0,24.752948348429328,0.3810861010773082,0.09954586090796863,0.130805694491655,0.06654516555342259,0.46175253539571004,9.442285537719727,11.05295181274414,3.0140889055691593,0.05108149576737615,0.2638349607354314,0.35913629209553616,0,1.625313900800393,0.20273744630275417,1994,FALSE
0,-0.01303829438984394,1.551232143350577,0,0,2,2,18,0.4501352101504291,0.09630578273266563,0.12572334166757201,0.07379809245901235,0.45822077397272126,9.393854141235352,11.060840606689453,4.029894603536416,0.058662429717968825,0.22937729183405503,0.3489550674272778,0,1.737321585815048,0.21921315302323152,1995,TRUE
0,-0.00262030609883368,1.4309495456950347,0,0,0,0,18,0.4378573546765052,0.0782053337712127,0.13581356574702425,0.0654858474219404,0.5268594884295899,9.428305625915527,11.069446563720703,2.765595840100556,0.04223770163064925,0.25980038880061396,0.36581578717196156,0,1.6695171120651675,0.21361185564429006,1996,FALSE
